productId,productName,longDescription,nature_code,target_code
188,VITAL PERFECTION - Coffret Soin Visage,"Pour célébrer les fêtes de fin d'année 2021, Shiseido vous emmène à Tokyo pour un voyage magique à travers un spectacle à couper le souffle !
Cette année, Shiseido s'inspire des magnifiques feux d'artifice de la fête traditionnelle Hanabi.
 <br><br>
Formulée avec la nouvelle ReNeura Technology++™ et le Complexe KURENAI-TruLift, la gamme Vital Perfection aide à réveiller le potentiel de la peau et à contrer les signes visibles de l’âge : perte d’élasticité, rides et tâches brunes.
<br><br>
Ce coffret contient : <br>
VITAL PERFECTION Crème Lift Fermeté 50ml ​<br>
Cette crème aide à prévenir le dessèchement cutané. Ses actifs contribuent également à restaurer l’éclat et la fermeté de la peau, pour un effet liftant. Une texture luxueuse et soyeuse, parfaite de jour comme de nuit. <br><br>
Mousse Nettoyante Clarifiante - 15ml<br>
Pour tous les types de peau. Un nettoyant à la texture mousse, riche et crémeuse qui illumine le teint en éliminant les cellules mortes et les toxines qui résident à la surface de la peau. La peau est douce et éclatante et le grain de peau est affiné. <br><br>

Lotion Soin Equilibrante - 30ml<br>
Pour les peaux normales à grasses. Cette lotion hydratante 24 heures pénètre rapidement dans la peau pour une hydratation sans fini gras tout au long de la journée.
<br><br>
ULTIMUNE Sérum Concentré Activateur Energisant - 10ml<br>
Notre sérum anti-âge n°1 doté d’une double technologie innovante renforcée par 8 ingrédients naturels. Intègre la technologie ImuGenerationRED qui agit à la fois sur le système immunitaire de la peau et sur sa circulation. Enrichi en extraits de Racine d’Iris et de Champignon Reishi anti-oxydants, il fortifie la peau et la protège des agressions quotidiennes, telles que la pollution et le stress.<br><br>

GINZA Eau de Parfum 0,8ml​",COFFRET,FEMME
189,Skin Hydrating Water Fresh Cream - Crème visage hydratante,"Formulée avec plus de 70% d'eau, cette crème légère aide à réduire les rougeurs, à équilibrer la peau et à créer une toile lisse pour le maquillage tout en offrant 100 heures d'hydratation non-stop et en minimisant l'apparence des pores au fil du temps. <br><br>Notre Super complexe hydratant, composé d'acide hyaluronique et d'hydra-essence, contribue à doubler l'hydratation de la peau instantanément, tandis que la technologie probiotique aide à renforcer et à réparer la barrière d'hydratation de la peau et à la protéger contre les irritants. <br><br>Idéal pour les peaux déshydratées. Non comédogène ; sans ingrédients d'origine animale ; sans silicone ; sans alcool ; sans parabène ; sans phtalate ; sans sulfate "".",CREM JOUR,FEMME
190,Nutritive - Shampooing Bain Satin n°2 Grand Format,"Découvrez le Bain Satin 2 en format 500 ml, doté d'une pompe pour une utilisation simplifiée.<br><br>

Le Bain Satin 2 est un shampooing nutritif d'exception.<br><br>

Conçu pour répondre aux besoins des cheveux secs et sensibilisés, il nourrit en profondeur de la racine jusqu'aux pointes.<br><br>

Ce shampooing lave en douceur pour un démêlage facile.<br>
Vos cheveux retrouvent leur brillance.",SHAMPOINGS,FEMME
192,Signature eye palette - Palette de fards à paupières édition limitée,"La Palette Signature, en édition limitée, comporte les essentielles pour maquiller les yeux:<br><br>- Neufs teintes chaudes, froides et neutres, de mattes à irisées permettant de réaliser sans effort un regard subtil ou travaillé,  <br>- L'iconique Tightline Cake Eye Liner noir  accompagné d'une  mini dual-ended brush pour compléter votre look parfaitement défini.<br><br>La Palette contient 9 teintes de fards à paupières: Nouveau Nude, Wind, Ooh La La, C'est Chic, Minimaliste, Effortless, Cashmere, Night Violet, All Spice + 1 Tightline Cake Eye Liner : Black Ebony",PALETYEUX,FEMME
194,Bambi Eye Faux Cils - Mascara Volume,"Découvrez Bambi Eye Noir Intense, le nouveau mascara effet œil de biche, pour un regard de biche noir et intense ! <br><br>Sa brosse application délicate épouse la forme des yeux pour recourber tous les cils du coin interne au coin externe. <br>Sa formule velours étoffante enrichie en micro-fibres et en pigments noir intenses allonge gracieusement chaque cil sans paquets et intensifie votre regard. <br><br>Osez l'effet œil de biche noir intense !",MASCARAS,FEMME
195,Kit Blockbuster masques - Coffret soin visage,"Un kit de 10 masques visage et corps SEPHORA COLLECTION pour des experiences soin &amp; fun !
<br><br><span style=""font-weight: bold;"">
Que font-ils </span><br>
- Le masque visage coco : Nourrissant apaisant <br>
- Le masque visage thé vert : Matifiant anti-imperfections <br>
- Le masque visage ananas : Perfecteur de pore lissant<br>
- Le masque nez ananas : Protecteur pores lissant <br>
- Le masque tissu charbon : Charbon purifiant <br>
- Le masque effet bulle : Detox peau <br>
- Le masque pied amande : Réconfortant réparateur <br>
- Le masque yeux litchi : Hydratant éclat <br>
- Le masque yeux grenade : Défatiguant anti-cernes <br>
- Le masque mains aloe vera : hydratant protecteur ",COFFRET,FEMME
196,Mini Nude - Coffret pour les yeux ,"<p>CE QUE C'EST
<br><br>
Le best-seller incontournable de NATASHA DENONA, la MINI NUDE PALETTE, propose 5 teintes neutres ultra-facile à porter dans les textures et formules exceptionnelles de Natasha. Pour la toute première fois, cette mini vraiment emblématique est désormais associée à un NOUVEAU PINCEAU OMBRE À PAUPIÈRES ROND gratuit, faisant de ce kit exclusif de fards à paupières un indispensable en déplacement.
<br><br>
CE QU'IL FAIT<br><br>

Avec sa sélection polyvalente de 2 mats crémeux, 2 métalliques somptueux et 1 chrome duo à fort impact, la MINI NUDE PALETTE vous permet de créer à la fois des looks de jour subtils et sophistiqués et un glamour éblouissant en soirée.
Il s'agit du premier kit de fards à paupières à proposer le ROUND EYESHADOW BLENDING BRUSH, un NOUVEAU pinceau à fards à paupières à base de fibres végétaliennes de haute technologie qui simulent la douceur aérienne des poils d'écureuil. Il fonctionne sur toutes les formes et tailles d'yeux et est disponible dans une taille confortable et adaptée aux voyages.</p><p><br></p><p><span style=""font-weight: bold;"">Pourquoi on l'aime ?&nbsp;</span></p><p>On aime parce que cette mini palette d'ombres à paupières combine de superbes teintes nudes aux finis mats et paillettés. Parfaite, pour pouvoir créer des looks autant casual que festif.<br></p><p><span style=""font-weight: bold;""><br></span></p>",PALETYEUX,FEMME
197,Tarteist Lash Paint - Mascara format voyage,"Ce mascara noir attrappe chacun de vos cils, même les plus minuscules, pour plus de volume. Sa brosse sculptée gaine vos cils pour un résultat intense. <br><br>

Disponible maintenant en format voyage pour avoir de beaux cils à portée de main !<br><br>

",MASCARAS,FEMME
199,Rouge laque - Rouge à lèvres brillant,"Un délicieux fini brillant satiné et une couleur intense qui dure jusqu’à 16H.<br><br>
Texture légère et non collante.<br><br>
Embout mousse pour une application facile et précise.",RAL,FEMME
201,Gelée nettoyante - Nettoyant visage,"<img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_CLEAN_SEAL_RVB.png""><img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_NATURALITY_SEAL_RVB.png""><img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_VEGAN_SEAL_RVB.png""><br><br><div>Pourquoi on l'adore : UNE MOUSSE ULTRA-DOUCE POUR UN NETTOYAGE QUOTIDIEN EN PROFONDEUR&nbsp;</div><div>Bio et 100% d'origine naturelle, cette Gelée Nettoyante ultra douce à la mousse délicate, élimine les impuretés sans agresser, tout en respectant l'équilibre de la peau grâce à l'eau de Camomille aux bienfaits apaisants, et à l'Aloe vera hydratant.&nbsp; La peau est nette, fraiche et lumineuse.</div><div><br></div><div>Elle contient également des actifs sauvages de bourgeon de Hêtre et de sève de Bouleau pour aider à améliorer l'hydratation de la peau.&nbsp;</div><div><br></div><div>Convient à tous les types de peaux.</div><div><br></div><div>La philosophie On The Wild Side :</div><div>Des soins Bio, 100% d'origine naturelle à base de plantes sauvages.</div><div><br></div><div>Pourquoi la plante sauvage ?</div><div>Les actifs sont issus de cueillettes sauvages, une pratique artisanale et ancestrale. Issue de la nature, la plante sauvage pousse à son rythme et possède ainsi des principes actifs plus riches qu'une plante cultivée.</div><div><br></div><div>Made In France</div><div>Flacons en verre et étuis en carton FSC issu de forêts gérées durablement.</div><br><div><p><strong>Naturality : </strong>Des produits formulés à partir d’ingrédients d’origine naturelle. </p></div><div><p><strong>Vegan : </strong>Des produits sans ingrédient d’origine animale.</p></div><p>Pour découvrir nos partis-pris Clean at Sephora et Planet aware at Sephora, cliquez <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.sephora.fr/beaute-responsable.html"">ici</a></p>",NETTOYANT,FEMME
202,Samsara - Eau de Toilette,"Samsara s'inscrit dans la collection des parfums Légendaires de Guerlain. Une collection constituée de fragrances emblématiques, composées depuis plus d'un siècle par 5 générations de Parfumeurs. Des parfums mythiques, profondément novateurs pour leur époque, qui composent une bibliothèque olfactive unique, trésor incomparable et inégalé, que la Maison Guerlain s'attache à faire perdurer.<br><br>

Samsara est un élixir de séduction pour une femme qui a trouvé harmonie et équilibre, notamment grâce aux matières essentielles de sa composition : le santal le plus pur et un jasmin jusqu'alors réservé aux offrandes religieuses. <br><br>

Conçu par George Chevalier, son mythique flacon ""cœur inversé"" est souligné par de gracieuses volutes caractéristiques de l'Art Nouveau. Véritable prouesse technique, son bouchon avant-gardiste en forme de cœur évidé évoque le délicat romantisme de ce monument de la parfumerie.<br>
Boisé Oriental.<br>
Harmonieux, envoûtant, enveloppant.<br><br>

Dès l'envolée, Samsara nous enveloppe par la prédominance de la fleur de jasmin. La fleur solaire d'ylang-ylang la sublime pour mieux épouser la chaleur rayonnante et généreuse du bois de santal. Enfin, iris, fève tonka et vanille viennent sublimer et harmoniser cette union au sillage remarquable.",EAUTOIL,FEMME
203,Souffle  Ambré - Eau de Toilette Intense,"Chaleureux, ensorcelant, captivant, Souffle Ambré fait revivre l'imaginaire des Mille et une Nuits dans un Orient aux charmes envoûtants. <br><br>Des facettes épicées et florales de girofle et de géranium relèvent un accord ambré voluptueux qui orne la peau comme un somptueux bijou. Ses nuances dorées se fondent dans la profondeur des bois, entre patchouli, cèdre et santal.",EAUTOIL,FEMME
204,Angels' Share - Eau de Parfum,"<span style=""font-weight: bold;"">Angels' Share Eau de Parfum : tout comme un maître-parfumeur élabore les accords et les essences d’un parfum, un maître-mélangeur combine des eaux-de-vie dans des proportions parfaites pour créer un cognac d’exception.</span><br><br>

<span style=""font-weight: bold;"">LE PARFUM :</span><br>
L'Eau de parfum Angels’ Share contient de l’essence de cognac extraite pour offrir au parfum une couleur caramélisée naturelle.<br>
S’ouvrant sur l'huile de cognac avec un mélange d'absolu de chêne, d'essence de cannelle et d'absolu de fève tonka, les notes persistantes de bois de santal, de praline et de vanille offrent une finition délicieuse à cette fragrance : un élixir rare qui devrait être réservé aux anges.<br><br>

<span style=""font-weight: bold;"">LA FAMILLE OLFACTIVE:</span><br>
Liquors - Créations inspirées de l'alcool.<br><br>

<span style=""font-weight: bold;"">LE PARFUMEUR :</span><br>
Benoist Lapouza.<br><br>

<span style=""font-weight: bold;"">LE FLACON :</span><br>
Objets de désir, les flacons de la collection THE LIQUORS sont de véritables trompe-l'œil qui rappellent les verres à cocktail iconiques des bars Art Déco.<br><br>

- Incontournable du bar, le verre lesté est gravé de l’emblématique K qui attrape et renvoie la lumière sous tous les angles.<br>
- Une plaque de métal dorée sur laquelle est gravée le nom du parfum apporte une touche de sophistication supplémentaire à l’irrésistible flacon. <br><br>

<span style=""font-weight: bold;"">DURABILITÉ :</span><br>
Selon Kilian Hennessy, le luxe devrait durer pour toujours.<br>
C'est pourquoi le flacon Angels' Share Eau de Parfum est rechargeable à l'infini grâce à la ressource Angels' Share 50 ml.",EAUPARFUM,FEMME
205,Aqva Divina - Eau de Toilette,"Pour la nouvelle Vénus qui renaît au coeur des vagues de la Méditerranée, Bulgari a imaginé une création somptueuse.<br>Une senteur évoquant une peau ensoleillée après un long bain dans une eau saline. Sa peau nue irradie un parfum sensuel, gorgée d'ingrédients qui célèbrent la mer, le soleil et l'été.",EAUTOIL,FEMME
206,Hugo Deep Red - Eau de parfum,"Un parfum d'excès, d'énergie en fusion et de sensualité, de force et de féminité. Pour des femmes sensuelles séductrices avec un brin de provocation et n'hésitant pas à prendre les choses en main. Une ligne de produits Hugo innovante et fraîche de la tête aux pieds. La séduction selon ses propres règles du jeu.",EAUPARFUM,FEMME
207,Glam To Go Mini - Mini Palette de fards à paupières,"Téléphone, portefeuille, clés, palette. À la fois élégante et audacieuse, amusante et raffinée, la Palette Mini Glam to Go est un petit partenaire polyvalent composé de 8 nouvelles teintes rosées mates et métallisées, sélectionnées avec soin pour vous permettre de rayonner jour et nuit en toute légèreté.",PALETYEUX,FEMME
208,Crème Ancienne Face Cream - Ultime crème anti-âge visage,"Crème ancienne, le soin anti-âge ultime !<br> <br> La Crème Ancienne est une crème anti-âge qui assure une hydratation immédiate et durable. Inspirée de la toute première crème créée au monde, chaque pot de Crème Ancienne est élaboré à la main dans un monastère pour préserver ses ingrédients d'origine naturelle et pour rester fidèle à sa riche histoire. <br> La Crème Ancienne contient des ingrédients si fragiles que chacun doit être versé dans un ordre particulier à une température définie - des conditions qui ne peuvent être satisfaites qu'à la main. <br> Fresh s'est adressé à un monastère afin de fabriquer chaque crème à la main, car les moines représentent une part importante de l'héritage de ce soin d'exception. <br> <br> Quel type de peau ? <br> La crème anti-âge peut convenir à tous les types de peaux, grâce à sa formule unique. Elle nourrit la peau, atténue les imperfections, protège contre les signes de l'âge, et hydrate intensément.<br> <br> Les bénéfices ?<br> - Nourrit la peau en profondeur.<br> - Réduit l'apparence des rides et des ridules.<br> - Protège contre les signes de l'âge et le dessèchement cutané.<br> <br> Les astuces beauté ? <br> - Appliquer la crème anti-âge matin et soir sur le visage. La Crème Ancienne peut s'utiliser quotidiennement. Pour nourrir intensément la peau, utiliser l'huile visage Crème Ancienne Face Oil Elixir avant l'application de votre crème anti-âge.<br> - Combiner Crème Ancienne  avec le sérum Crème Ancienne Face Serum pour une double action optimisée anti-âge.",CREM JOUR,FEMME
